date,revenue,purchases,unique_streams,unique_customers,total_views,country
2018-09-03,112.05,1,41,1,376,Spain
2018-09-04,0.0,0,0,0,0,Spain
2018-09-05,0.0,0,0,0,0,Spain
2018-09-06,0.0,0,0,0,0,Spain
2018-09-07,0.0,0,0,0,0,Spain
2018-09-08,0.0,0,0,0,0,Spain
2018-09-09,0.0,0,0,0,0,Spain
2018-09-10,0.0,0,0,0,0,Spain
2018-09-11,7.7,1,5,1,70,Spain
2018-09-12,82.51,1,24,1,227,Spain
2018-09-13,0.0,0,0,0,0,Spain
2018-09-14,211.8,2,68,2,584,Spain
2018-09-15,0.0,0,0,0,0,Spain
2018-09-16,0.0,0,0,0,0,Spain
2018-09-17,0.0,0,0,0,0,Spain
2018-09-18,0.0,0,0,0,0,Spain
2018-09-19,3.1,1,2,1,6,Spain
2018-09-20,0.0,0,0,0,0,Spain
2018-09-21,0.0,0,0,0,0,Spain
2018-09-22,0.0,0,0,0,0,Spain
2018-09-23,0.0,0,0,0,0,Spain
2018-09-24,0.0,0,0,0,0,Spain
2018-09-25,0.0,0,0,0,0,Spain
2018-09-26,99.47,1,25,1,240,Spain
2018-09-27,0.0,0,0,0,0,Spain
2018-09-28,49.71,1,11,1,105,Spain
2018-09-29,0.0,0,0,0,0,Spain
2018-09-30,26.04,1,14,1,185,Spain
2018-10-01,0.0,0,0,0,0,Spain
2018-10-02,98.93,1,56,1,123,Spain
2018-10-03,0.0,0,0,0,0,Spain
2018-10-04,0.0,0,0,0,0,Spain
2018-10-05,0.0,0,0,0,0,Spain
2018-10-06,0.0,0,0,0,0,Spain
2018-10-07,0.0,0,0,0,0,Spain
2018-10-08,0.0,0,0,0,0,Spain
2018-10-09,0.0,0,0,0,0,Spain
2018-10-10,135.18,1,51,1,510,Spain
2018-10-11,25.34,1,8,1,119,Spain
2018-10-12,55.34,1,20,1,144,Spain
2018-10-13,0.0,0,0,0,0,Spain
2018-10-14,0.0,0,0,0,0,Spain
2018-10-15,220.0,1,1,1,1,Spain
2018-10-16,47.45,2,8,1,92,Spain
2018-10-17,72.06,1,16,1,126,Spain
2018-10-18,0.0,0,0,0,0,Spain
2018-10-19,58.49,1,20,1,194,Spain
2018-10-20,0.0,0,0,0,0,Spain
2018-10-21,0.0,0,0,0,0,Spain
2018-10-22,0.0,0,0,0,0,Spain
2018-10-23,0.0,0,0,0,0,Spain
2018-10-24,0.0,0,0,0,0,Spain
2018-10-25,0.0,0,0,0,0,Spain
2018-10-26,0.0,0,0,0,0,Spain
2018-10-27,0.0,0,0,0,0,Spain
2018-10-28,0.0,0,0,0,0,Spain
2018-10-29,0.0,0,0,0,0,Spain
2018-10-30,118.7,1,13,1,33,Spain
2018-10-31,0.0,0,0,0,0,Spain
2018-11-01,99.25,2,12,2,91,Spain
2018-11-02,41.7,1,13,1,119,Spain
2018-11-03,0.0,0,0,0,0,Spain
2018-11-04,0.0,0,0,0,0,Spain
2018-11-05,0.0,0,0,0,0,Spain
2018-11-06,44.22,2,8,1,86,Spain
2018-11-07,0.0,0,0,0,0,Spain
2018-11-08,0.0,0,0,0,0,Spain
2018-11-09,0.0,0,0,0,0,Spain
2018-11-10,0.0,0,0,0,0,Spain
2018-11-11,0.0,0,0,0,0,Spain
2018-11-12,0.0,0,0,0,0,Spain
2018-11-13,0.0,0,0,0,0,Spain
2018-11-14,0.0,0,0,0,0,Spain
2018-11-15,0.0,0,0,0,0,Spain
2018-11-16,67.6,1,5,1,23,Spain
2018-11-17,0.0,0,0,0,0,Spain
2018-11-18,0.0,0,0,0,0,Spain
2018-11-19,0.0,0,0,0,0,Spain
2018-11-20,0.0,0,0,0,0,Spain
2018-11-21,0.0,0,0,0,0,Spain
2018-11-22,0.0,0,0,0,0,Spain
2018-11-23,118.9,2,31,2,287,Spain
2018-11-24,0.0,0,0,0,0,Spain
2018-11-25,0.0,0,0,0,0,Spain
2018-11-26,0.0,0,0,0,0,Spain
2018-11-27,0.0,0,0,0,0,Spain
2018-11-28,0.0,0,0,0,0,Spain
2018-11-29,0.0,0,0,0,0,Spain
2018-11-30,15.7,1,5,1,93,Spain
2018-12-01,0.0,0,0,0,0,Spain
2018-12-02,0.0,0,0,0,0,Spain
2018-12-03,0.0,0,0,0,0,Spain
2018-12-04,0.0,0,0,0,0,Spain
2018-12-05,0.0,0,0,0,0,Spain
2018-12-06,128.97,1,40,1,67,Spain
2018-12-07,0.0,0,0,0,0,Spain
2018-12-08,0.0,0,0,0,0,Spain
2018-12-09,0.0,0,0,0,0,Spain
2018-12-10,97.14,1,20,1,175,Spain
2018-12-11,0.0,0,0,0,0,Spain
2018-12-12,0.0,0,0,0,0,Spain
2018-12-13,0.0,0,0,0,0,Spain
2018-12-14,16.8,1,10,1,100,Spain
2018-12-15,0.0,0,0,0,0,Spain
2018-12-16,0.0,0,0,0,0,Spain
2018-12-17,0.0,0,0,0,0,Spain
2018-12-18,0.0,0,0,0,0,Spain
2018-12-19,0.0,0,0,0,0,Spain
2018-12-20,0.0,0,0,0,0,Spain
2018-12-21,0.0,0,0,0,0,Spain
2018-12-22,0.0,0,0,0,0,Spain
2018-12-23,0.0,0,0,0,0,Spain
2018-12-24,0.0,0,0,0,0,Spain
2018-12-25,0.0,0,0,0,0,Spain
2018-12-26,0.0,0,0,0,0,Spain
2018-12-27,0.0,0,0,0,0,Spain
2018-12-28,0.0,0,0,0,0,Spain
2018-12-29,0.0,0,0,0,0,Spain
2018-12-30,0.0,0,0,0,0,Spain
2018-12-31,0.0,0,0,0,0,Spain
2019-01-01,0.0,0,0,0,0,Spain
2019-01-02,0.0,0,0,0,0,Spain
2019-01-03,1126.0,1,1,1,3,Spain
2019-01-04,286.64,1,98,1,536,Spain
2019-01-05,0.0,0,0,0,0,Spain
2019-01-06,0.0,0,0,0,0,Spain
2019-01-07,401.6,1,93,1,592,Spain
2019-01-08,131.34,2,35,2,368,Spain
2019-01-09,0.0,0,0,0,0,Spain
2019-01-10,0.0,0,0,0,0,Spain
2019-01-11,0.0,0,0,0,0,Spain
2019-01-12,0.0,0,0,0,0,Spain
2019-01-13,0.0,0,0,0,0,Spain
2019-01-14,0.0,0,0,0,0,Spain
2019-01-15,95.6,1,29,1,269,Spain
2019-01-16,64.79,1,23,1,48,Spain
2019-01-17,10.95,1,1,1,4,Spain
2019-01-18,0.0,0,0,0,0,Spain
2019-01-19,0.0,0,0,0,0,Spain
2019-01-20,0.0,0,0,0,0,Spain
2019-01-21,45.73,1,11,1,87,Spain
2019-01-22,0.0,0,0,0,0,Spain
2019-01-23,0.0,0,0,0,0,Spain
2019-01-24,2117.45,2,94,1,596,Spain
2019-01-25,0.0,0,0,0,0,Spain
2019-01-26,0.0,0,0,0,0,Spain
2019-01-27,0.0,0,0,0,0,Spain
2019-01-28,0.0,0,0,0,0,Spain
2019-01-29,49.45,1,12,1,102,Spain
2019-01-30,0.0,0,0,0,0,Spain
2019-01-31,165.07,1,31,1,171,Spain
2019-02-01,0.0,0,0,0,0,Spain
2019-02-02,0.0,0,0,0,0,Spain
2019-02-03,0.0,0,0,0,0,Spain
2019-02-04,0.0,0,0,0,0,Spain
2019-02-05,0.0,0,0,0,0,Spain
2019-02-06,183.93,1,40,1,277,Spain
2019-02-07,0.0,0,0,0,0,Spain
2019-02-08,0.0,0,0,0,0,Spain
2019-02-09,0.0,0,0,0,0,Spain
2019-02-10,0.0,0,0,0,0,Spain
2019-02-11,52.47,1,13,1,152,Spain
2019-02-12,0.0,0,0,0,0,Spain
2019-02-13,0.0,0,0,0,0,Spain
2019-02-14,0.0,0,0,0,0,Spain
2019-02-15,20.8,1,4,1,7,Spain
2019-02-16,0.0,0,0,0,0,Spain
2019-02-17,0.0,0,0,0,0,Spain
2019-02-18,0.0,0,0,0,0,Spain
2019-02-19,0.0,0,0,0,0,Spain
2019-02-20,0.0,0,0,0,0,Spain
2019-02-21,0.0,0,0,0,0,Spain
2019-02-22,0.0,0,0,0,0,Spain
2019-02-23,0.0,0,0,0,0,Spain
2019-02-24,0.0,0,0,0,0,Spain
2019-02-25,0.0,0,0,0,0,Spain
2019-02-26,0.0,0,0,0,0,Spain
2019-02-27,0.0,0,0,0,0,Spain
2019-02-28,0.0,0,0,0,0,Spain
2019-03-01,89.39,2,22,2,212,Spain
2019-03-02,0.0,0,0,0,0,Spain
2019-03-03,0.0,0,0,0,0,Spain
2019-03-04,22.5,1,3,1,6,Spain
2019-03-05,0.0,0,0,0,0,Spain
2019-03-06,0.0,0,0,0,0,Spain
2019-03-07,0.0,0,0,0,0,Spain
2019-03-08,0.0,0,0,0,0,Spain
2019-03-09,0.0,0,0,0,0,Spain
2019-03-10,0.0,0,0,0,0,Spain
2019-03-11,0.0,0,0,0,0,Spain
2019-03-12,0.0,0,0,0,0,Spain
2019-03-13,331.45,2,58,2,366,Spain
2019-03-14,0.0,0,0,0,0,Spain
2019-03-15,0.0,0,0,0,0,Spain
2019-03-16,0.0,0,0,0,0,Spain
2019-03-17,0.0,0,0,0,0,Spain
2019-03-18,0.0,0,0,0,0,Spain
2019-03-19,195.99,1,44,1,335,Spain
2019-03-20,0.0,0,0,0,0,Spain
2019-03-21,108.13,1,34,1,411,Spain
2019-03-22,115.25,1,34,1,319,Spain
2019-03-23,0.0,0,0,0,0,Spain
2019-03-24,0.0,0,0,0,0,Spain
2019-03-25,7.65,1,5,1,48,Spain
2019-03-26,0.0,0,0,0,0,Spain
2019-03-27,0.0,0,0,0,0,Spain
2019-03-28,0.0,0,0,0,0,Spain
2019-03-29,0.0,0,0,0,0,Spain
2019-03-30,0.0,0,0,0,0,Spain
2019-03-31,0.0,0,0,0,0,Spain
2019-04-01,0.0,0,0,0,0,Spain
2019-04-02,0.0,0,0,0,0,Spain
2019-04-03,0.0,0,0,0,0,Spain
2019-04-04,0.0,0,0,0,0,Spain
2019-04-05,0.0,0,0,0,0,Spain
2019-04-06,0.0,0,0,0,0,Spain
2019-04-07,0.0,0,0,0,0,Spain
2019-04-08,63.38,1,15,1,116,Spain
2019-04-09,0.0,0,0,0,0,Spain
2019-04-10,0.0,0,0,0,0,Spain
2019-04-11,0.0,0,0,0,0,Spain
2019-04-12,0.0,0,0,0,0,Spain
2019-04-13,0.0,0,0,0,0,Spain
2019-04-14,0.0,0,0,0,0,Spain
2019-04-15,0.0,0,0,0,0,Spain
2019-04-16,0.0,0,0,0,0,Spain
2019-04-17,0.0,0,0,0,0,Spain
2019-04-18,261.22,1,58,1,389,Spain
2019-04-19,0.0,0,0,0,0,Spain
2019-04-20,0.0,0,0,0,0,Spain
2019-04-21,0.0,0,0,0,0,Spain
2019-04-22,0.0,0,0,0,0,Spain
2019-04-23,0.0,0,0,0,0,Spain
2019-04-24,0.0,0,0,0,0,Spain
2019-04-25,72.05,1,23,1,218,Spain
2019-04-26,0.0,0,0,0,0,Spain
2019-04-27,0.0,0,0,0,0,Spain
2019-04-28,0.0,0,0,0,0,Spain
2019-04-29,0.0,0,0,0,0,Spain
2019-04-30,0.0,0,0,0,0,Spain
2019-05-01,108.68,1,41,1,455,Spain
2019-05-02,0.0,0,0,0,0,Spain
2019-05-03,113.1,1,15,1,88,Spain
2019-05-04,0.0,0,0,0,0,Spain
2019-05-05,0.0,0,0,0,0,Spain
2019-05-06,0.0,0,0,0,0,Spain
2019-05-07,0.0,0,0,0,0,Spain
2019-05-08,0.0,0,0,0,0,Spain
2019-05-09,0.0,0,0,0,0,Spain
2019-05-10,0.0,0,0,0,0,Spain
2019-05-11,0.0,0,0,0,0,Spain
2019-05-12,0.0,0,0,0,0,Spain
2019-05-13,0.0,0,0,0,0,Spain
2019-05-14,0.0,0,0,0,0,Spain
2019-05-15,0.0,0,0,0,0,Spain
2019-05-16,0.0,0,0,0,0,Spain
2019-05-17,0.0,0,0,0,0,Spain
2019-05-18,0.0,0,0,0,0,Spain
2019-05-19,0.0,0,0,0,0,Spain
2019-05-20,0.0,0,0,0,0,Spain
2019-05-21,0.0,0,0,0,0,Spain
2019-05-22,0.0,0,0,0,0,Spain
2019-05-23,28.85,1,2,1,11,Spain
2019-05-24,0.0,0,0,0,0,Spain
2019-05-25,0.0,0,0,0,0,Spain
2019-05-26,0.0,0,0,0,0,Spain
2019-05-27,0.0,0,0,0,0,Spain
2019-05-28,169.03,1,47,1,422,Spain
2019-05-29,0.0,0,0,0,0,Spain
2019-05-30,0.0,0,0,0,0,Spain
2019-05-31,59.52,1,13,1,93,Spain
2019-06-01,0.0,0,0,0,0,Spain
2019-06-02,0.0,0,0,0,0,Spain
2019-06-03,128.61,1,23,1,124,Spain
2019-06-04,0.0,0,0,0,0,Spain
2019-06-05,0.0,0,0,0,0,Spain
2019-06-06,234.26,1,48,1,298,Spain
2019-06-07,0.0,0,0,0,0,Spain
2019-06-08,0.0,0,0,0,0,Spain
2019-06-09,0.0,0,0,0,0,Spain
2019-06-10,0.0,0,0,0,0,Spain
2019-06-11,0.0,0,0,0,0,Spain
2019-06-12,0.0,0,0,0,0,Spain
2019-06-13,221.22,1,61,1,386,Spain
2019-06-14,0.0,0,0,0,0,Spain
2019-06-15,0.0,0,0,0,0,Spain
2019-06-16,120.88,4,31,3,313,Spain
2019-06-17,0.0,0,0,0,0,Spain
2019-06-18,0.0,0,0,0,0,Spain
2019-06-19,0.0,0,0,0,0,Spain
2019-06-20,0.0,0,0,0,0,Spain
2019-06-21,0.0,0,0,0,0,Spain
2019-06-22,0.0,0,0,0,0,Spain
2019-06-23,33.6,1,5,1,49,Spain
2019-06-24,0.0,0,0,0,0,Spain
2019-06-25,0.0,0,0,0,0,Spain
2019-06-26,0.0,0,0,0,0,Spain
2019-06-27,0.0,0,0,0,0,Spain
2019-06-28,0.0,0,0,0,0,Spain
2019-06-29,0.0,0,0,0,0,Spain
2019-06-30,0.0,0,0,0,0,Spain
2019-07-01,30.07,1,15,1,160,Spain
2019-07-02,0.0,0,0,0,0,Spain
2019-07-03,42.5,2,13,2,137,Spain
2019-07-04,139.0,3,26,2,160,Spain
2019-07-05,0.0,0,0,0,0,Spain
2019-07-06,0.0,0,0,0,0,Spain
2019-07-07,0.0,0,0,0,0,Spain
2019-07-08,178.24,1,60,1,163,Spain
2019-07-09,0.0,0,0,0,0,Spain
2019-07-10,0.0,0,0,0,0,Spain
2019-07-11,0.0,0,0,0,0,Spain
2019-07-12,0.0,0,0,0,0,Spain
2019-07-13,0.0,0,0,0,0,Spain
2019-07-14,0.0,0,0,0,0,Spain
2019-07-15,0.0,0,0,0,0,Spain
2019-07-16,0.0,0,0,0,0,Spain
2019-07-17,45.09,1,4,1,19,Spain
2019-07-18,0.0,0,0,0,0,Spain
2019-07-19,0.0,0,0,0,0,Spain
2019-07-20,0.0,0,0,0,0,Spain
2019-07-21,0.0,0,0,0,0,Spain
2019-07-22,164.83,1,47,1,479,Spain
2019-07-23,0.0,0,0,0,0,Spain
2019-07-24,0.0,0,0,0,0,Spain
2019-07-25,45.4,1,8,1,57,Spain
2018-04-18,100.26,1,48,0,518,Hong Kong
2018-04-19,0.0,0,0,0,0,Hong Kong
2018-04-20,0.0,0,0,0,0,Hong Kong
2018-04-21,0.0,0,0,0,0,Hong Kong
2018-04-22,0.0,0,0,0,0,Hong Kong
2018-04-23,0.0,0,0,0,0,Hong Kong
2018-04-24,0.0,0,0,0,0,Hong Kong
2018-04-25,0.0,0,0,0,0,Hong Kong
2018-04-26,0.0,0,0,0,0,Hong Kong
2018-04-27,0.0,0,0,0,0,Hong Kong
2018-04-28,0.0,0,0,0,0,Hong Kong
2018-04-29,0.0,0,0,0,0,Hong Kong
2018-04-30,0.0,0,0,0,0,Hong Kong
2018-05-01,0.0,0,0,0,0,Hong Kong
2018-05-02,0.0,0,0,0,0,Hong Kong
2018-05-03,0.0,0,0,0,0,Hong Kong
2018-05-04,0.0,0,0,0,0,Hong Kong
2018-05-05,0.0,0,0,0,0,Hong Kong
2018-05-06,0.0,0,0,0,0,Hong Kong
2018-05-07,0.0,0,0,0,0,Hong Kong
2018-05-08,0.0,0,0,0,0,Hong Kong
2018-05-09,0.0,0,0,0,0,Hong Kong
2018-05-10,0.0,0,0,0,0,Hong Kong
2018-05-11,0.0,0,0,0,0,Hong Kong
2018-05-12,0.0,0,0,0,0,Hong Kong
2018-05-13,0.0,0,0,0,0,Hong Kong
2018-05-14,0.0,0,0,0,0,Hong Kong
2018-05-15,0.0,0,0,0,0,Hong Kong
2018-05-16,0.0,0,0,0,0,Hong Kong
2018-05-17,0.0,0,0,0,0,Hong Kong
2018-05-18,0.0,0,0,0,0,Hong Kong
2018-05-19,0.0,0,0,0,0,Hong Kong
2018-05-20,0.0,0,0,0,0,Hong Kong
2018-05-21,0.0,0,0,0,0,Hong Kong
2018-05-22,0.0,0,0,0,0,Hong Kong
2018-05-23,4793.22,2,1,0,3,Hong Kong
2018-05-24,0.0,0,0,0,0,Hong Kong
2018-05-25,0.0,0,0,0,0,Hong Kong
2018-05-26,0.0,0,0,0,0,Hong Kong
2018-05-27,0.0,0,0,0,0,Hong Kong
2018-05-28,0.0,0,0,0,0,Hong Kong
2018-05-29,0.0,0,0,0,0,Hong Kong
2018-05-30,0.0,0,0,0,0,Hong Kong
2018-05-31,0.0,0,0,0,0,Hong Kong
2018-06-01,0.0,0,0,0,0,Hong Kong
2018-06-02,0.0,0,0,0,0,Hong Kong
2018-06-03,0.0,0,0,0,0,Hong Kong
2018-06-04,0.0,0,0,0,0,Hong Kong
2018-06-05,0.0,0,0,0,0,Hong Kong
2018-06-06,0.0,0,0,0,0,Hong Kong
2018-06-07,0.0,0,0,0,0,Hong Kong
2018-06-08,0.0,0,0,0,0,Hong Kong
2018-06-09,0.0,0,0,0,0,Hong Kong
2018-06-10,0.0,0,0,0,0,Hong Kong
2018-06-11,0.0,0,0,0,0,Hong Kong
2018-06-12,0.0,0,0,0,0,Hong Kong
2018-06-13,0.0,0,0,0,0,Hong Kong
2018-06-14,0.0,0,0,0,0,Hong Kong
2018-06-15,0.0,0,0,0,0,Hong Kong
2018-06-16,0.0,0,0,0,0,Hong Kong
2018-06-17,0.0,0,0,0,0,Hong Kong
2018-06-18,0.0,0,0,0,0,Hong Kong
2018-06-19,0.0,0,0,0,0,Hong Kong
2018-06-20,0.0,0,0,0,0,Hong Kong
2018-06-21,54.6,1,24,0,272,Hong Kong
2018-06-22,0.0,0,0,0,0,Hong Kong
2018-06-23,0.0,0,0,0,0,Hong Kong
2018-06-24,0.0,0,0,0,0,Hong Kong
2018-06-25,0.0,0,0,0,0,Hong Kong
2018-06-26,0.0,0,0,0,0,Hong Kong
2018-06-27,0.0,0,0,0,0,Hong Kong
2018-06-28,0.0,0,0,0,0,Hong Kong
2018-06-29,0.0,0,0,0,0,Hong Kong
2018-06-30,0.0,0,0,0,0,Hong Kong
2018-07-01,0.0,0,0,0,0,Hong Kong
2018-07-02,0.0,0,0,0,0,Hong Kong
2018-07-03,0.0,0,0,0,0,Hong Kong
2018-07-04,0.0,0,0,0,0,Hong Kong
2018-07-05,0.0,0,0,0,0,Hong Kong
2018-07-06,0.0,0,0,0,0,Hong Kong
2018-07-07,0.0,0,0,0,0,Hong Kong
2018-07-08,0.0,0,0,0,0,Hong Kong
2018-07-09,0.0,0,0,0,0,Hong Kong
2018-07-10,0.0,0,0,0,0,Hong Kong
2018-07-11,0.0,0,0,0,0,Hong Kong
2018-07-12,0.0,0,0,0,0,Hong Kong
2018-07-13,0.0,0,0,0,0,Hong Kong
2018-07-14,0.0,0,0,0,0,Hong Kong
2018-07-15,0.0,0,0,0,0,Hong Kong
2018-07-16,0.0,0,0,0,0,Hong Kong
2018-07-17,0.0,0,0,0,0,Hong Kong
2018-07-18,0.0,0,0,0,0,Hong Kong
2018-07-19,0.0,0,0,0,0,Hong Kong
2018-07-20,0.0,0,0,0,0,Hong Kong
2018-07-21,0.0,0,0,0,0,Hong Kong
2018-07-22,0.0,0,0,0,0,Hong Kong
2018-07-23,0.0,0,0,0,0,Hong Kong
2018-07-24,0.0,0,0,0,0,Hong Kong
2018-07-25,0.0,0,0,0,0,Hong Kong
2018-07-26,0.0,0,0,0,0,Hong Kong
2018-07-27,0.0,0,0,0,0,Hong Kong
2018-07-28,0.0,0,0,0,0,Hong Kong
2018-07-29,0.0,0,0,0,0,Hong Kong
2018-07-30,0.0,0,0,0,0,Hong Kong
2018-07-31,0.0,0,0,0,0,Hong Kong
2018-08-01,0.0,0,0,0,0,Hong Kong
2018-08-02,0.0,0,0,0,0,Hong Kong
2018-08-03,0.0,0,0,0,0,Hong Kong
2018-08-04,0.0,0,0,0,0,Hong Kong
2018-08-05,0.0,0,0,0,0,Hong Kong
2018-08-06,0.0,0,0,0,0,Hong Kong
2018-08-07,0.0,0,0,0,0,Hong Kong
2018-08-08,3767.3,2,1,0,5,Hong Kong
2018-08-09,0.0,0,0,0,0,Hong Kong
2018-08-10,0.0,0,0,0,0,Hong Kong
2018-08-11,0.0,0,0,0,0,Hong Kong
2018-08-12,0.0,0,0,0,0,Hong Kong
2018-08-13,0.0,0,0,0,0,Hong Kong
2018-08-14,0.0,0,0,0,0,Hong Kong
2018-08-15,0.0,0,0,0,0,Hong Kong
2018-08-16,0.0,0,0,0,0,Hong Kong
2018-08-17,0.0,0,0,0,0,Hong Kong
2018-08-18,0.0,0,0,0,0,Hong Kong
2018-08-19,0.0,0,0,0,0,Hong Kong
2018-08-20,0.0,0,0,0,0,Hong Kong
2018-08-21,0.0,0,0,0,0,Hong Kong
2018-08-22,0.0,0,0,0,0,Hong Kong
2018-08-23,0.0,0,0,0,0,Hong Kong
2018-08-24,0.0,0,0,0,0,Hong Kong
2018-08-25,0.0,0,0,0,0,Hong Kong
2018-08-26,0.0,0,0,0,0,Hong Kong
2018-08-27,0.0,0,0,0,0,Hong Kong
2018-08-28,0.0,0,0,0,0,Hong Kong
2018-08-29,0.0,0,0,0,0,Hong Kong
2018-08-30,0.0,0,0,0,0,Hong Kong
2018-08-31,0.0,0,0,0,0,Hong Kong
2018-09-01,0.0,0,0,0,0,Hong Kong
2018-09-02,0.0,0,0,0,0,Hong Kong
2018-09-03,0.0,0,0,0,0,Hong Kong
2018-09-04,0.0,0,0,0,0,Hong Kong
2018-09-05,0.0,0,0,0,0,Hong Kong
2018-09-06,0.0,0,0,0,0,Hong Kong
2018-09-07,0.0,0,0,0,0,Hong Kong
2018-09-08,0.0,0,0,0,0,Hong Kong
2018-09-09,0.0,0,0,0,0,Hong Kong
2018-09-10,0.0,0,0,0,0,Hong Kong
2018-09-11,0.0,0,0,0,0,Hong Kong
2018-09-12,0.0,0,0,0,0,Hong Kong
2018-09-13,0.0,0,0,0,0,Hong Kong
2018-09-14,0.0,0,0,0,0,Hong Kong
2018-09-15,0.0,0,0,0,0,Hong Kong
2018-09-16,0.0,0,0,0,0,Hong Kong
2018-09-17,0.0,0,0,0,0,Hong Kong
2018-09-18,0.0,0,0,0,0,Hong Kong
2018-09-19,0.0,0,0,0,0,Hong Kong
2018-09-20,0.0,0,0,0,0,Hong Kong
2018-09-21,0.0,0,0,0,0,Hong Kong
2018-09-22,0.0,0,0,0,0,Hong Kong
2018-09-23,0.0,0,0,0,0,Hong Kong
2018-09-24,0.0,0,0,0,0,Hong Kong
2018-09-25,0.0,0,0,0,0,Hong Kong
2018-09-26,0.0,0,0,0,0,Hong Kong
2018-09-27,0.0,0,0,0,0,Hong Kong
2018-09-28,0.0,0,0,0,0,Hong Kong
2018-09-29,0.0,0,0,0,0,Hong Kong
2018-09-30,0.0,0,0,0,0,Hong Kong
2018-10-01,0.0,0,0,0,0,Hong Kong
2018-10-02,0.0,0,0,0,0,Hong Kong
2018-10-03,0.0,0,0,0,0,Hong Kong
2018-10-04,0.0,0,0,0,0,Hong Kong
2018-10-05,0.0,0,0,0,0,Hong Kong
2018-10-06,0.0,0,0,0,0,Hong Kong
2018-10-07,0.0,0,0,0,0,Hong Kong
2018-10-08,0.0,0,0,0,0,Hong Kong
2018-10-09,0.0,0,0,0,0,Hong Kong
2018-10-10,0.0,0,0,0,0,Hong Kong
2018-10-11,0.0,0,0,0,0,Hong Kong
2018-10-12,0.0,0,0,0,0,Hong Kong
2018-10-13,0.0,0,0,0,0,Hong Kong
2018-10-14,0.0,0,0,0,0,Hong Kong
2018-10-15,0.0,0,0,0,0,Hong Kong
2018-10-16,0.0,0,0,0,0,Hong Kong
2018-10-17,0.0,0,0,0,0,Hong Kong
2018-10-18,0.0,0,0,0,0,Hong Kong
2018-10-19,0.0,0,0,0,0,Hong Kong
2018-10-20,0.0,0,0,0,0,Hong Kong
2018-10-21,0.0,0,0,0,0,Hong Kong
2018-10-22,0.0,0,0,0,0,Hong Kong
2018-10-23,0.0,0,0,0,0,Hong Kong
2018-10-24,0.0,0,0,0,0,Hong Kong
2018-10-25,0.0,0,0,0,0,Hong Kong
2018-10-26,0.0,0,0,0,0,Hong Kong
2018-10-27,0.0,0,0,0,0,Hong Kong
2018-10-28,0.0,0,0,0,0,Hong Kong
2018-10-29,0.0,0,0,0,0,Hong Kong
2018-10-30,0.0,0,0,0,0,Hong Kong
2018-10-31,0.0,0,0,0,0,Hong Kong
2018-11-01,0.0,0,0,0,0,Hong Kong
2018-11-02,0.0,0,0,0,0,Hong Kong
2018-11-03,0.0,0,0,0,0,Hong Kong
2018-11-04,0.0,0,0,0,0,Hong Kong
2018-11-05,0.0,0,0,0,0,Hong Kong
2018-11-06,0.0,0,0,0,0,Hong Kong
2018-11-07,0.0,0,0,0,0,Hong Kong
2018-11-08,0.0,0,0,0,0,Hong Kong
2018-11-09,0.0,0,0,0,0,Hong Kong
2018-11-10,0.0,0,0,0,0,Hong Kong
2018-11-11,0.0,0,0,0,0,Hong Kong
2018-11-12,0.0,0,0,0,0,Hong Kong
2018-11-13,0.0,0,0,0,0,Hong Kong
2018-11-14,0.0,0,0,0,0,Hong Kong
2018-11-15,0.0,0,0,0,0,Hong Kong
2018-11-16,0.0,0,0,0,0,Hong Kong
2018-11-17,0.0,0,0,0,0,Hong Kong
2018-11-18,0.0,0,0,0,0,Hong Kong
2018-11-19,0.0,0,0,0,0,Hong Kong
2018-11-20,0.0,0,0,0,0,Hong Kong
2018-11-21,0.0,0,0,0,0,Hong Kong
2018-11-22,0.0,0,0,0,0,Hong Kong
2018-11-23,0.0,0,0,0,0,Hong Kong
2018-11-24,0.0,0,0,0,0,Hong Kong
2018-11-25,0.0,0,0,0,0,Hong Kong
2018-11-26,0.0,0,0,0,0,Hong Kong
2018-11-27,0.0,0,0,0,0,Hong Kong
2018-11-28,0.0,0,0,0,0,Hong Kong
2018-11-29,0.0,0,0,0,0,Hong Kong
2018-11-30,0.0,0,0,0,0,Hong Kong
2018-12-01,0.0,0,0,0,0,Hong Kong
2018-12-02,0.0,0,0,0,0,Hong Kong
2018-12-03,0.0,0,0,0,0,Hong Kong
2018-12-04,0.0,0,0,0,0,Hong Kong
2018-12-05,0.0,0,0,0,0,Hong Kong
2018-12-06,0.0,0,0,0,0,Hong Kong
2018-12-07,0.0,0,0,0,0,Hong Kong
2018-12-08,0.0,0,0,0,0,Hong Kong
2018-12-09,0.0,0,0,0,0,Hong Kong
2018-12-10,0.0,0,0,0,0,Hong Kong
2018-12-11,0.0,0,0,0,0,Hong Kong
2018-12-12,0.0,0,0,0,0,Hong Kong
2018-12-13,0.0,0,0,0,0,Hong Kong
2018-12-14,0.0,0,0,0,0,Hong Kong
2018-12-15,0.0,0,0,0,0,Hong Kong
2018-12-16,0.0,0,0,0,0,Hong Kong
2018-12-17,0.0,0,0,0,0,Hong Kong
2018-12-18,0.0,0,0,0,0,Hong Kong
2018-12-19,0.0,0,0,0,0,Hong Kong
2018-12-20,0.0,0,0,0,0,Hong Kong
2018-12-21,0.0,0,0,0,0,Hong Kong
